n.uniprot,n.name,n.description,n.match_community,n.normal_community,n.primary_community,n.match_degree,n.normal_degree,n.primary_degree,n.pagerank_match,n.pagerank_normal,n.pagerank_primary
O75712,GJB3,gap junction protein beta 3 [Source:HGNC Symbol;Acc:HGNC:4285],4,null,11,9,0,1,1.8324050000000003,0.15000000000000002,0.9667224999999998
Q96NA2,RILP,Rab interacting lysosomal protein [Source:HGNC Symbol;Acc:HGNC:30266],0,0,0,9,3,1,0.557388,0.906976,0.2358415
Q3T8J9,GON4L,gon-4 like [Source:HGNC Symbol;Acc:HGNC:25973],2,1,1,72,70,1,1.2031924999999999,1.4587450000000002,0.17861950000000004
P30043,BLVRB,biliverdin reductase B [Source:HGNC Symbol;Acc:HGNC:1063],0,0,null,33,278,0,1.3766265,3.3935404999999994,0.15000000000000002
O00512,BCL9,BCL9 transcription coactivator [Source:HGNC Symbol;Acc:HGNC:1008],2,1,null,30,1,0,1.3585385,0.2349915,0.15000000000000002
P0C7P0,CISD3,CDGSH iron sulfur domain 3 [Source:NCBI gene;Acc:284106],0,0,0,38,209,13,1.2842825000000002,2.5964869999999998,1.3184695
Q8N6U8,GPR161,G protein-coupled receptor 161 [Source:HGNC Symbol;Acc:HGNC:23694],4,11,null,9,1,0,1.06035,0.7458754999999999,0.15000000000000002
Q9H175,CSRNP2,cysteine and serine rich nuclear protein 2 [Source:HGNC Symbol;Acc:HGNC:16006],0,1,null,2,1,0,0.19996299999999997,0.21834,0.15000000000000002
P27708,CAD,"carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase [Source:HGNC Symbol;Acc:HGNC:1424]",0,1,12,8,5,1,0.756543,0.33875949999999994,0.9667224999999998
Q13424,SNTA1,syntrophin alpha 1 [Source:HGNC Symbol;Acc:HGNC:11167],4,0,0,26,3,1,3.2745405,0.2768115000000001,0.3060515
Q9P2B4,CTTNBP2NL,CTTNBP2 N-terminal like [Source:HGNC Symbol;Acc:HGNC:25330],0,0,0,58,4,2,1.5906479999999998,0.34376599999999996,0.29252800000000007
P53597,SUCLG1,succinate-CoA ligase alpha subunit [Source:HGNC Symbol;Acc:HGNC:11449],0,0,0,34,9,9,2.090091,0.5084704999999998,1.6016215
Q9H792,PEAK1,pseudopodium enriched atypical kinase 1 [Source:HGNC Symbol;Acc:HGNC:29431],0,0,null,16,3,0,0.9725365,0.35377900000000023,0.15000000000000002
Q9Y520,PRRC2C,proline rich coiled-coil 2C [Source:HGNC Symbol;Acc:HGNC:24903],1,0,1,144,47,6,1.7654590000000003,1.0270385000000002,0.315478
Q13233,MAP3K1,mitogen-activated protein kinase kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:6848],0,1,null,18,36,0,0.914847,0.6976549999999999,0.15000000000000002
Q9BSH5,HDHD3,haloacid dehalogenase like hydrolase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28171],0,0,null,4,1,0,0.287598,0.20087250000000006,0.15000000000000002
P16219,ACADS,acyl-CoA dehydrogenase short chain [Source:HGNC Symbol;Acc:HGNC:90],0,0,null,6,6,0,0.3287720000000002,0.3053035000000001,0.15000000000000002
Q5U5Q3,MEX3C,mex-3 RNA binding family member C [Source:HGNC Symbol;Acc:HGNC:28040],0,0,0,34,24,12,1.5134169999999998,1.510901,1.8646794999999998
Q4LE39,ARID4B,AT-rich interaction domain 4B [Source:HGNC Symbol;Acc:HGNC:15550],2,1,1,203,111,16,3.2048745000000003,1.8734684999999998,0.6855255000000001
O94876,TMCC1,transmembrane and coiled-coil domain family 1 [Source:HGNC Symbol;Acc:HGNC:29116],0,1,null,10,1,0,0.31223950000000006,0.19841599999999995,0.15000000000000002
O75251,NDUFS7,NADH:ubiquinone oxidoreductase core subunit S7 [Source:HGNC Symbol;Acc:HGNC:7714],0,0,0,55,338,23,0.9258460000000002,4.221338500000001,1.1681214999999998
Q8WWQ0,PHIP,pleckstrin homology domain interacting protein [Source:HGNC Symbol;Acc:HGNC:15673],2,1,1,31,127,10,0.8113849999999999,2.1955164999999996,0.5668569999999998
Q9NP50,SINHCAF,SIN3-HDAC complex associated factor [Source:HGNC Symbol;Acc:HGNC:30702],0,null,0,10,0,1,0.4604965000000001,0.15000000000000002,0.2816225
P29353,SHC1,SHC adaptor protein 1 [Source:HGNC Symbol;Acc:HGNC:10840],0,null,null,1,0,0,0.17684300000000003,0.15000000000000002,0.15000000000000002
P48552,NRIP1,nuclear receptor interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:8001],0,0,0,23,61,7,1.9697480000000003,1.1393149999999996,1.289391
Q8N2H4,SYS1,SYS1 golgi trafficking protein [Source:HGNC Symbol;Acc:HGNC:16162],4,null,null,1,0,0,0.5727644999999998,0.15000000000000002,0.15000000000000002
Q9BU70,TRMO,tRNA methyltransferase O [Source:HGNC Symbol;Acc:HGNC:30967],4,null,null,2,0,0,0.8542079999999999,0.15000000000000002,0.15000000000000002
O15379,HDAC3,histone deacetylase 3 [Source:HGNC Symbol;Acc:HGNC:4854],10,null,null,1,0,0,0.9667224999999998,0.15000000000000002,0.15000000000000002
P23443,RPS6KB1,ribosomal protein S6 kinase B1 [Source:HGNC Symbol;Acc:HGNC:10436],2,1,1,179,57,8,2.8343849999999997,1.89369,0.570189
Q5VUA4,ZNF318,zinc finger protein 318 [Source:HGNC Symbol;Acc:HGNC:13578],1,null,1,167,0,22,2.0816419999999995,0.15000000000000002,0.6087790000000001
Q9UQ35,SRRM2,serine/arginine repetitive matrix 2 [Source:HGNC Symbol;Acc:HGNC:16639],2,2,1,122,29,6,2.0655259999999998,1.4979895,0.9703349999999998
Q96BY7,ATG2B,autophagy related 2B [Source:HGNC Symbol;Acc:HGNC:20187],2,0,1,178,121,46,3.0757425,2.0667245,1.815711
Q15776,ZKSCAN8,zinc finger with KRAB and SCAN domains 8 [Source:HGNC Symbol;Acc:HGNC:12983],2,1,1,179,59,26,2.999395500000001,1.5372340000000002,1.6027775
P55197,MLLT10,MLLT10 histone lysine methyltransferase DOT1L cofactor [Source:HGNC Symbol;Acc:HGNC:16063],1,1,1,61,59,11,0.9398455000000002,1.7251690000000004,0.600959
Q8N187,CARF,calcium responsive transcription factor [Source:HGNC Symbol;Acc:HGNC:14435],2,1,2,63,75,3,1.3356225000000002,2.274439,0.7106515000000002
Q09472,EP300,E1A binding protein p300 [Source:HGNC Symbol;Acc:HGNC:3373],1,1,13,122,80,6,1.6021485000000004,1.7446340000000002,0.7558630000000001
Q5TC79,ZBTB37,zinc finger and BTB domain containing 37 [Source:HGNC Symbol;Acc:HGNC:28365],2,1,1,82,70,1,1.6166069999999995,2.0894365,0.38849300000000014
Q9Y3M9,ZNF337,zinc finger protein 337 [Source:HGNC Symbol;Acc:HGNC:15809],2,2,2,98,56,9,2.092301,1.9469424999999998,0.9972885000000001
Q8TD19,NEK9,NIMA related kinase 9 [Source:HGNC Symbol;Acc:HGNC:18591],2,1,1,87,75,7,1.9090069999999997,1.5463545000000003,0.8530179999999998
Q6SA08,TSSK4,testis specific serine kinase 4 [Source:HGNC Symbol;Acc:HGNC:19825],2,1,14,77,11,1,1.3121880000000001,0.7938240000000001,0.9667224999999998
Q9UK61,TASOR,transcription activation suppressor [Source:HGNC Symbol;Acc:HGNC:30314],2,1,1,214,102,87,2.8011925,1.8511560000000002,2.1459700000000006
Q9UKJ3,GPATCH8,G-patch domain containing 8 [Source:HGNC Symbol;Acc:HGNC:29066],2,1,1,254,121,50,3.1433429999999993,2.9379574999999996,1.6914494999999998
Q8NFJ9,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],2,1,null,37,14,0,0.8941410000000001,0.6380785000000001,0.15000000000000002
Q9H9G7,AGO3,argonaute RISC catalytic component 3 [Source:HGNC Symbol;Acc:HGNC:18421],2,1,1,181,68,25,3.0524014999999993,1.2140894999999998,1.3051924999999998
Q86XP3,DDX42,DEAD-box helicase 42 [Source:HGNC Symbol;Acc:HGNC:18676],2,1,1,105,48,2,1.6768125,1.0147305000000002,0.5054020000000001
Q7Z6K3,PTAR1,protein prenyltransferase alpha subunit repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:30449],2,1,1,198,154,85,2.5110789999999996,2.5070754999999996,2.1894815
Q96L73,NSD1,nuclear receptor binding SET domain protein 1 [Source:HGNC Symbol;Acc:HGNC:14234],1,1,1,312,167,83,3.7926835,3.2368089999999996,2.3238155
Q969G2,LHX4,LIM homeobox 4 [Source:HGNC Symbol;Acc:HGNC:21734],2,2,2,47,38,3,1.0028134999999998,1.4949550000000003,0.5684210000000001
Q9BZ95,NSD3,nuclear receptor binding SET domain protein 3 [Source:HGNC Symbol;Acc:HGNC:12767],2,1,1,220,189,92,3.259291499999999,3.3676070000000005,3.2164090000000005
Q8IXT5,RBM12B,RNA binding motif protein 12B [Source:HGNC Symbol;Acc:HGNC:32310],2,1,1,184,18,61,2.5547435000000007,0.447432,1.8270074999999995
Q9BTC0,DIDO1,death inducer-obliterator 1 [Source:HGNC Symbol;Acc:HGNC:2680],2,1,4,70,13,1,1.1912755000000002,0.8646715,0.6722654999999997
Q6P2I7,EBLN2,endogenous Bornavirus like nucleoprotein 2 [Source:HGNC Symbol;Acc:HGNC:25493],2,2,2,42,26,1,1.0234855,0.9777894999999998,0.3106415
Q13627,DYRK1A,dual specificity tyrosine phosphorylation regulated kinase 1A [Source:HGNC Symbol;Acc:HGNC:3091],2,1,1,146,2,7,2.8196884999999994,0.18366849999999996,0.5566825
Q9NWQ4,GPATCH2L,G-patch domain containing 2 like [Source:HGNC Symbol;Acc:HGNC:20210],1,1,1,279,193,84,3.477800999999999,3.2476039999999995,2.4088750000000005
Q96JK2,DCAF5,DDB1 and CUL4 associated factor 5 [Source:HGNC Symbol;Acc:HGNC:20224],2,1,1,164,83,3,2.805995,2.2676985000000003,0.4981769999999999
Q9UJW7,ZNF229,zinc finger protein 229 [Source:HGNC Symbol;Acc:HGNC:13022],2,1,1,121,60,7,2.4358794999999995,1.6232794999999998,0.6011969999999999
Q5TAG4,NBPF12,NBPF member 12 [Source:HGNC Symbol;Acc:HGNC:24297],2,1,2,24,34,1,0.6278445000000001,0.8632775,0.24972200000000003
Q9Y4F4,TOGARAM1,TOG array regulator of axonemal microtubules 1 [Source:HGNC Symbol;Acc:HGNC:19959],2,1,1,185,155,91,2.9608565000000002,3.563412999999999,4.363824000000001
Q9P2D1,CHD7,chromodomain helicase DNA binding protein 7 [Source:HGNC Symbol;Acc:HGNC:20626],2,1,null,8,2,0,0.264359,0.2274265,0.15000000000000002
P0CK97,SLC35E2A,solute carrier family 35 member E2A [Source:HGNC Symbol;Acc:HGNC:20863],2,1,null,16,5,0,0.40219499999999986,0.3018950000000001,0.15000000000000002
Q14689,DIP2A,disco interacting protein 2 homolog A [Source:HGNC Symbol;Acc:HGNC:17217],2,2,null,60,31,0,1.286093,1.4319615,0.15000000000000002
O14686,KMT2D,lysine methyltransferase 2D [Source:HGNC Symbol;Acc:HGNC:7133],1,1,1,254,32,43,3.138107,1.398412,1.399007
Q96T58,SPEN,spen family transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:17575],2,1,1,369,95,51,4.379991,1.718607,1.3851179999999998
Q6P4R8,NFRKB,nuclear factor related to kappaB binding protein [Source:HGNC Symbol;Acc:HGNC:7802],2,1,null,41,31,0,1.009724,1.173264,0.15000000000000002
Q9NYF5,FAM13B,family with sequence similarity 13 member B [Source:HGNC Symbol;Acc:HGNC:1335],2,1,null,4,29,0,0.2505975,0.5844435000000001,0.15000000000000002
Q9BYW2,SETD2,"SET domain containing 2, histone lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:18420]",1,1,1,375,225,140,4.418487499999999,3.843717500000001,3.9467119999999993
Q6EMB2,TTLL5,tubulin tyrosine ligase like 5 [Source:HGNC Symbol;Acc:HGNC:19963],2,1,null,87,2,0,1.192321,0.19238950000000002,0.15000000000000002
Q5SSJ5,HP1BP3,heterochromatin protein 1 binding protein 3 [Source:HGNC Symbol;Acc:HGNC:24973],2,1,2,159,14,1,2.2215095000000007,0.569645,0.26040650000000004
A8MPX8,PP2D1,protein phosphatase 2C like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28406],2,null,null,1,0,0,0.16780750000000003,0.15000000000000002,0.15000000000000002
Q8TF68,ZNF384,zinc finger protein 384 [Source:HGNC Symbol;Acc:HGNC:11955],1,1,1,205,46,11,2.3620485,2.010854,0.885335
Q6PJT7,ZC3H14,zinc finger CCCH-type containing 14 [Source:HGNC Symbol;Acc:HGNC:20509],1,1,1,68,37,32,1.1904765000000002,1.1036829999999997,1.0392615000000005
Q96AE4,FUBP1,far upstream element binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4004],2,2,2,93,16,5,1.3806724999999997,0.9614610000000001,0.5563425000000002
Q6P9A3,ZNF549,zinc finger protein 549 [Source:HGNC Symbol;Acc:HGNC:26632],2,1,1,23,39,3,0.5844605,1.1978715000000002,0.48577549999999997
Q96SQ5,ZNF587,zinc finger protein 587 [Source:HGNC Symbol;Acc:HGNC:30955],2,1,null,129,19,0,2.1129814999999996,0.8513859999999999,0.15000000000000002
Q14588,ZNF234,zinc finger protein 234 [Source:HGNC Symbol;Acc:HGNC:13027],2,1,1,27,25,2,0.5124399999999999,0.7988985000000002,0.27997350000000004
Q7Z4K8,TRIM46,tripartite motif containing 46 [Source:HGNC Symbol;Acc:HGNC:19019],4,4,8,20,225,3,1.7912480000000004,0.8579395000000001,0.40033349999999995
P00846,MT-ATP6,mitochondrially encoded ATP synthase membrane subunit 6 [Source:HGNC Symbol;Acc:HGNC:7414],11,12,15,8,6,10,1.1424684999999994,0.9535900000000002,1.254048
P00414,MT-CO3,mitochondrially encoded cytochrome c oxidase III [Source:HGNC Symbol;Acc:HGNC:7422],11,12,15,7,5,8,1.0060775,0.838993,1.0044030000000002
P00156,MT-CYB,mitochondrially encoded cytochrome b [Source:HGNC Symbol;Acc:HGNC:7427],11,12,15,7,7,9,1.0060775,1.0971889999999995,1.1289704999999997
P03891,MT-ND2,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 2 [Source:HGNC Symbol;Acc:HGNC:7456],11,12,15,7,8,10,1.0060775,1.2545069999999998,1.254048
P00395,MT-CO1,mitochondrially encoded cytochrome c oxidase I [Source:HGNC Symbol;Acc:HGNC:7419],11,12,15,4,7,8,0.6420904999999999,1.0971889999999995,1.0170425
P03897,MT-ND3,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 3 [Source:HGNC Symbol;Acc:HGNC:7458],11,12,15,7,3,6,1.0060775,0.5586374999999999,0.7852474999999998
P00403,MT-CO2,mitochondrially encoded cytochrome c oxidase II [Source:HGNC Symbol;Acc:HGNC:7421],11,12,15,8,7,8,1.1424684999999994,1.114682,1.0044030000000002
P03905,MT-ND4,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4 [Source:HGNC Symbol;Acc:HGNC:7459],11,12,15,10,6,10,1.5442719999999999,0.9535900000000002,1.254048
Q9BU76,C1orf35,chromosome 1 open reading frame 35 [Source:HGNC Symbol;Acc:HGNC:19032],0,2,0,45,27,3,1.1210995,1.057511,0.3640725000000001
P52434,POLR2H,RNA polymerase II subunit H [Source:HGNC Symbol;Acc:HGNC:9195],0,0,2,46,36,10,1.2006595000000002,0.985737,0.8739959999999998
Q86YD1,PTOV1,PTOV1 extended AT-hook containing adaptor protein [Source:HGNC Symbol;Acc:HGNC:9632],0,0,0,32,109,11,1.5327035000000002,1.6103085000000001,0.9002525000000001
O75648,TRMU,tRNA 5-methylaminomethyl-2-thiouridylate methyltransferase [Source:HGNC Symbol;Acc:HGNC:25481],12,2,2,8,49,4,0.7579880000000002,1.5621135000000002,0.9548309999999999
Q3MIX3,ADCK5,aarF domain containing kinase 5 [Source:HGNC Symbol;Acc:HGNC:21738],12,2,2,18,66,14,1.0779619999999999,1.746895,1.2213399999999999
Q16854,DGUOK,deoxyguanosine kinase [Source:HGNC Symbol;Acc:HGNC:2858],0,0,0,166,77,9,2.252109499999999,1.2657610000000004,0.5982815
Q9BU19,ZNF692,zinc finger protein 692 [Source:HGNC Symbol;Acc:HGNC:26049],12,2,2,22,87,44,1.6732254999999998,2.7201109999999993,2.7047175000000006
Q13232,NME3,NME/NM23 nucleoside diphosphate kinase 3 [Source:HGNC Symbol;Acc:HGNC:7851],0,0,0,42,90,12,0.970505,1.7201454999999999,1.1869914999999998
Q96T60,PNKP,polynucleotide kinase 3'-phosphatase [Source:HGNC Symbol;Acc:HGNC:9154],12,2,null,4,27,0,0.4811685000000001,0.8429624999999998,0.15000000000000002
Q9UGY1,NOL12,nucleolar protein 12 [Source:HGNC Symbol;Acc:HGNC:28585],12,2,2,21,30,2,1.3644374999999995,1.0253045,0.7489355000000002
P10606,COX5B,cytochrome c oxidase subunit 5B [Source:HGNC Symbol;Acc:HGNC:2269],0,0,0,149,130,47,1.9698499999999999,1.941868,2.0046065
O75477,ERLIN1,ER lipid raft associated 1 [Source:HGNC Symbol;Acc:HGNC:16947],1,1,null,5,26,0,0.4337385000000001,0.679057,0.15000000000000002
Q92896,GLG1,golgi glycoprotein 1 [Source:HGNC Symbol;Acc:HGNC:4316],2,1,null,6,26,0,0.26248049999999995,0.7093679999999999,0.15000000000000002
Q9Y5B9,SUPT16H,"SPT16 homolog, facilitates chromatin remodeling subunit [Source:HGNC Symbol;Acc:HGNC:11465]",1,1,1,116,67,38,1.419526,1.7375875,1.1751170000000002
Q9Y2W1,THRAP3,thyroid hormone receptor associated protein 3 [Source:HGNC Symbol;Acc:HGNC:22964],1,1,1,206,52,22,2.4293685000000007,1.04658,0.6649639999999998
Q8IXM3,MRPL41,mitochondrial ribosomal protein L41 [Source:HGNC Symbol;Acc:HGNC:14492],0,0,0,89,81,9,1.4895064999999998,1.4462585000000001,0.665899
O95625,ZBTB11,zinc finger and BTB domain containing 11 [Source:HGNC Symbol;Acc:HGNC:16740],1,0,1,83,15,35,1.284614,0.44342850000000006,1.1567995
Q4ADV7,RIC1,"RIC1 homolog, RAB6A GEF complex partner 1 [Source:HGNC Symbol;Acc:HGNC:17686]",1,1,1,101,42,23,1.4606489999999999,0.9823030000000003,0.658419
Q9Y2M5,KLHL20,kelch like family member 20 [Source:HGNC Symbol;Acc:HGNC:25056],1,1,null,14,53,0,0.3292224999999999,1.6487029999999996,0.15000000000000002
Q05086,UBE3A,ubiquitin protein ligase E3A [Source:HGNC Symbol;Acc:HGNC:12496],2,1,1,189,75,45,3.1419489999999994,1.8987475000000005,1.3516875
Q9NQV6,PRDM10,PR/SET domain 10 [Source:HGNC Symbol;Acc:HGNC:13995],2,1,1,208,28,24,2.5642039999999997,0.7362534999999999,0.7048544999999999
Q8IWI9,MGA,MAX dimerization protein MGA [Source:HGNC Symbol;Acc:HGNC:14010],1,1,1,272,218,94,3.2514119999999993,3.5551595000000016,2.3855085
Q9C0E2,XPO4,exportin 4 [Source:HGNC Symbol;Acc:HGNC:17796],1,1,1,239,42,97,2.5632349999999997,0.954372,2.195253
Q9HAU5,UPF2,UPF2 regulator of nonsense mediated mRNA decay [Source:HGNC Symbol;Acc:HGNC:17854],1,1,null,103,56,0,1.5454365,1.066147,0.15000000000000002
Q7L622,G2E3,G2/M-phase specific E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:20338],2,1,1,32,9,20,0.8704685000000001,0.41494500000000006,1.0961859999999999
Q96L91,EP400,E1A binding protein p400 [Source:HGNC Symbol;Acc:HGNC:11958],2,1,1,170,61,34,2.7374000000000005,1.6763109999999999,1.2438565
Q9NXG2,THUMPD1,THUMP domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23807],2,1,2,36,48,1,1.0368729999999997,1.4212004999999996,0.331764
Q8IZD2,KMT2E,lysine methyltransferase 2E [Source:HGNC Symbol;Acc:HGNC:18541],2,1,1,228,105,24,3.072725,2.1061985,0.8914975000000002
Q9HCP0,CSNK1G1,casein kinase 1 gamma 1 [Source:HGNC Symbol;Acc:HGNC:2454],1,1,1,193,45,12,2.3761585000000003,1.0065279999999999,0.5722545000000002
Q9GZR1,SENP6,SUMO specific peptidase 6 [Source:HGNC Symbol;Acc:HGNC:20944],2,1,1,86,58,8,2.1691665,3.0239945000000006,0.6321709999999999
Q9NR09,BIRC6,baculoviral IAP repeat containing 6 [Source:HGNC Symbol;Acc:HGNC:13516],1,1,1,402,131,193,4.3591405000000005,2.2398184999999993,4.5439305
Q8NBF2,NHLRC2,NHL repeat containing 2 [Source:HGNC Symbol;Acc:HGNC:24731],2,1,1,112,22,2,1.9552640000000001,0.5688884999999999,0.23855300000000002
Q86UW6,N4BP2,NEDD4 binding protein 2 [Source:HGNC Symbol;Acc:HGNC:29851],1,1,1,104,1,42,1.2626839999999997,0.18893850000000004,1.1487500000000004
Q6UB99,ANKRD11,ankyrin repeat domain 11 [Source:HGNC Symbol;Acc:HGNC:21316],1,1,1,278,11,8,3.0497324999999997,0.9904630000000001,0.333294
Q9UPY3,DICER1,"dicer 1, ribonuclease III [Source:HGNC Symbol;Acc:HGNC:17098]",2,1,1,55,39,15,1.4392374999999997,0.872976,0.820412
Q9HCK8,CHD8,chromodomain helicase DNA binding protein 8 [Source:HGNC Symbol;Acc:HGNC:20153],1,1,1,223,161,72,2.789275500000001,3.1505679999999994,1.9613669999999996
Q06546,GABPA,GA binding protein transcription factor subunit alpha [Source:HGNC Symbol;Acc:HGNC:4071],2,1,1,35,57,21,0.8822409999999999,1.3406375000000001,1.0676005
Q9UFW8,CGGBP1,CGG triplet repeat binding protein 1 [Source:HGNC Symbol;Acc:HGNC:1888],2,1,1,66,20,6,1.2383485000000003,0.5535715000000001,0.4374869999999999
P59923,ZNF445,zinc finger protein 445 [Source:HGNC Symbol;Acc:HGNC:21018],2,1,1,133,164,23,2.098948,3.3681509999999997,0.9255994999999999
Q9Y4K3,TRAF6,TNF receptor associated factor 6 [Source:HGNC Symbol;Acc:HGNC:12036],2,1,1,27,8,1,0.7543330000000001,0.3909495000000001,0.249926
Q5FWF5,ESCO1,establishment of sister chromatid cohesion N-acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:24645],2,1,1,69,7,1,1.2955789999999998,0.27541750000000004,0.18140749999999997
Q92879,CELF1,CUGBP Elav-like family member 1 [Source:HGNC Symbol;Acc:HGNC:2549],2,1,null,42,3,0,1.0065705,0.1988325,0.15000000000000002
Q8WXA3,RUFY2,RUN and FYVE domain containing 2 [Source:HGNC Symbol;Acc:HGNC:19761],2,1,null,35,34,0,0.768562,1.3591249999999997,0.15000000000000002
Q8IXS8,FAM126B,family with sequence similarity 126 member B [Source:HGNC Symbol;Acc:HGNC:28593],2,1,1,19,90,10,0.6193105000000001,1.5818504999999998,0.6460685
Q12830,BPTF,bromodomain PHD finger transcription factor [Source:HGNC Symbol;Acc:HGNC:3581],1,1,1,415,243,192,4.526208,3.363663,4.605037
Q6N043,ZNF280D,zinc finger protein 280D [Source:HGNC Symbol;Acc:HGNC:25953],2,1,2,86,78,12,2.5784839999999996,2.5680204999999994,1.2187729999999999
Q8NDX5,PHC3,polyhomeotic homolog 3 [Source:HGNC Symbol;Acc:HGNC:15682],1,1,1,425,244,168,4.788441499999999,3.2518880000000006,3.7539404999999992
Q96T23,RSF1,remodeling and spacing factor 1 [Source:HGNC Symbol;Acc:HGNC:18118],1,1,1,448,308,167,5.043399,4.9618075,4.030734499999999
Q6IQ55,TTBK2,tau tubulin kinase 2 [Source:HGNC Symbol;Acc:HGNC:19141],2,1,1,29,135,1,0.7191514999999999,2.1905525000000003,0.183303
Q71F56,MED13L,mediator complex subunit 13 like [Source:HGNC Symbol;Acc:HGNC:22962],1,0,1,250,192,64,3.157690999999999,2.7599674999999997,1.8594435000000005
Q96K76,USP47,ubiquitin specific peptidase 47 [Source:HGNC Symbol;Acc:HGNC:20076],2,1,1,132,102,18,2.154232,1.8643480000000003,0.7174174999999999
Q6AI39,BICRAL,BRD4 interacting chromatin remodeling complex associated protein like [Source:HGNC Symbol;Acc:HGNC:21111],2,1,1,293,166,92,3.9124740000000005,2.8087915,2.785306
Q9NZ71,RTEL1,regulator of telomere elongation helicase 1 [Source:HGNC Symbol;Acc:HGNC:15888],2,1,1,51,23,2,0.837497,1.3112189999999997,0.35538550000000013
Q02446,SP4,Sp4 transcription factor [Source:HGNC Symbol;Acc:HGNC:11209],2,1,1,81,100,22,1.356354,2.0015124999999996,1.082841
Q92793,CREBBP,CREB binding protein [Source:HGNC Symbol;Acc:HGNC:2348],2,1,1,286,14,80,3.4742395000000004,0.48378650000000006,2.518525
Q8NFD5,ARID1B,AT-rich interaction domain 1B [Source:HGNC Symbol;Acc:HGNC:18040],2,1,1,231,33,26,3.054092999999999,1.0163795000000002,0.8674339999999998
Q86UV5,USP48,ubiquitin specific peptidase 48 [Source:HGNC Symbol;Acc:HGNC:18533],2,null,1,35,0,1,0.6088129999999999,0.15000000000000002,0.17946099999999998
Q9UPS6,SETD1B,"SET domain containing 1B, histone lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:29187]",2,1,1,37,8,1,0.7833519999999999,0.6959805000000001,0.3383175
Q6ZU65,UBN2,ubinuclein 2 [Source:HGNC Symbol;Acc:HGNC:21931],2,1,2,80,85,3,1.948974,2.4567555,0.380605
Q14CX7,NAA25,"N(alpha)-acetyltransferase 25, NatB auxiliary subunit [Source:HGNC Symbol;Acc:HGNC:25783]",2,1,1,73,51,19,1.357969,1.2773805,0.9081235
Q6NSZ9,ZSCAN25,zinc finger and SCAN domain containing 25 [Source:HGNC Symbol;Acc:HGNC:21961],2,1,1,13,16,1,0.9290674999999999,0.6929799999999998,0.25332599999999994
